time_stamp,air_temperature,humidity,co2,ec,pH,water_temperature
1573954445,75.3,75.9,1025,1956,6.04,69.3
1573954505,75.3,74.9,1118,1955,6.04,69.3
1573954565,75.4,74.4,1595,1956,6.04,69.2
1573954625,75.4,71.2,1728,1955,6.04,69.3
1573954685,75.1,70.3,1747,1955,6.04,69.2
1573954745,74.7,68.6,1754,1953,6.04,69.2
1573954805,74.1,68.4,1750,1955,6.04,69.2
1573954865,73.5,68.8,1538,1953,6.04,69.3
1573954925,73,69.2,1382,1953,6.04,69.2
1573954985,72.9,71.6,1300,1954,6.04,69.3
1573955045,73.1,72.6,1236,1952,6.04,69.2
1573955105,73.4,72.5,1189,1953,6.04,69.3
1573955165,73.6,73,1145,1952,6.04,69.3
1573955225,73.8,73.2,1115,1952,6.04,69.2
1573955285,73.9,73.3,1092,1950,6.04,69.3
1573955345,74.1,73.1,1069,1952,6.04,69.2
1573955405,74.2,73.2,1068,1950,6.04,69.3
1573955465,74.4,73.1,1214,1950,6.05,69.3
1573955525,74.5,73.2,1669,1949,6.05,69.2
1573955585,74.5,70.7,1782,1950,6.05,69.3
1573955645,74.2,69.3,1808,1957,6.04,69.2
1573955705,73.7,68.7,1807,1964,6.04,69.3
1573955765,73.1,68.7,1715,1971,6.04,69.3
1573955825,72.6,68.8,1512,1976,6.04,69.2
1573955885,72.4,71,1360,1978,6.04,69.3
1573955945,72.6,75,1277,1977,6.04,69.2
1573956005,73.4,76.8,1208,1978,6.04,69.3
1573956065,74.1,77.8,1128,1977,6.04,69.2
1573956125,74.5,77.7,1093,1978,6.04,69.2
1573956185,74.9,77.7,1079,1984,6.04,69.3
1573956245,75.1,77.6,1061,1992,6.04,69.2
1573956305,75.3,76.3,1061,1997,6.04,69.3
1573956365,75.3,75.4,1422,2004,6.04,69.2
1573956425,75.3,73.8,1637,2007,6.04,69.3
1573956485,75.1,71,1691,2005,6.04,69.3
1573956545,74.7,69.4,1701,2005,6.04,69.2
1573956605,74.1,69.3,1703,2005,6.04,69.3
1573956665,73.7,69.3,1645,2004,6.04,69.3
1573956725,73.1,68.9,1417,2004,6.04,69.2
1573956785,72.8,70.9,1300,2005,6.04,69.3
1573956845,73,74.2,1194,2003,6.04,69.2
1573956905,73.6,76.7,1142,2001,6.04,69.3
1573956965,74.3,77.9,1096,2003,6.04,69.3
1573957025,74.8,78.2,1065,2001,6.04,69.2
1573957085,75.2,77.8,1045,2001,6.04,69.3
1573957145,75.5,77.8,1031,2000,6.04,69.2
1573957205,75.6,77.4,1048,2000,6.04,69.3
1573957265,75.8,75.9,1545,2000,6.04,69.2
1573957325,75.6,72.7,1711,1999,6.04,69.3
1573957385,75.3,70.4,1753,1999,6.04,69.2
1573957445,74.9,69.3,1752,1999,6.04,69.3
1573957505,74.4,69.3,1752,1998,6.04,69.2
1573957565,73.9,69.2,1571,1998,6.04,69.3
1573957625,73.4,69.4,1395,1997,6.05,69.2
1573957685,73.2,71.7,1320,1998,6.04,69.2
1573957745,73.3,72.4,1229,1997,6.05,69.2
1573957805,73.5,72.9,1162,1997,6.05,69.3
1573957865,73.7,73.1,1111,1996,6.05,69.2
1573957925,73.9,73,1080,1996,6.05,69.2
1573957985,74.1,73.2,1062,1994,6.05,69.3
1573958045,74.3,73.4,1041,1994,6.05,69.2
1573958105,74.4,73.6,1032,1994,6.05,69.3
1573958166,74.5,73.4,1118,1994,6.05,69.3
1573958225,74.8,73.3,1522,1993,6.05,69.3
1573958285,74.8,70.9,1685,1992,6.05,69.2
1573958345,74.4,69.4,1719,1992,6.05,69.3
1573958405,73.9,69,1728,1992,6.05,69.2
1573958465,73.4,68.9,1729,1992,6.05,69.3
1573958525,72.9,68.8,1619,1992,6.05,69.2
1573958585,72.5,69.1,1427,1992,6.05,69.3
1573958645,72.6,73.3,1287,1992,6.05,69.2
1573958705,73.2,75.8,1220,1992,6.05,69.3
1573958765,73.8,77.3,1154,1991,6.05,69.2
1573958825,74.3,77.8,1121,1991,6.06,69.3
1573958885,74.8,77.7,1073,1991,6.06,69.3
1573958945,75,77.7,1043,1990,6.06,69.3
1573959005,75.2,77,1037,1991,6.06,69.2
1573959065,75.3,75.6,1088,1989,6.06,69.2
1573959125,75.5,74.2,1531,1989,6.06,69.3
1573959185,75.4,72.8,1646,1989,6.06,69.3
1573959245,75.1,70.4,1684,1989,6.06,69.2
1573959305,74.7,69.1,1689,1988,6.06,69.2
1573959365,74.2,68.7,1690,1988,6.06,69.2
1573959425,73.6,68.5,1552,1986,6.05,69.3
1573959485,73.1,69,1374,1988,6.06,69.2
1573959545,72.9,71.8,1265,1986,6.06,69.3
1573959605,73.1,72.4,1197,1986,6.06,69.2
1573959665,73.3,72.8,1149,1985,6.06,69.2
1573959725,73.5,73.1,1109,1986,6.06,69.3
1573959785,73.6,73.3,1085,1984,6.06,69.2
1573959845,73.9,73.3,1063,1985,6.06,69.3
1573959905,74.1,73.4,1052,1985,6.06,69.3
1573959965,74.2,73.2,1058,1984,6.06,69.3
1573960025,74.4,73.4,1480,1984,6.06,69.3
1573960085,74.5,71.8,1621,1983,6.06,69.2
1573960145,74.3,69.4,1672,1983,6.06,69.3
1573960205,73.9,68.6,1684,1983,6.06,69.2
1573960265,73.4,68.7,1687,1983,6.06,69.3
1573960325,72.9,68.5,1646,1982,6.06,69.3
1573960385,72.5,68.6,1411,1982,6.06,69.2
1573960445,72.4,73.5,1244,1982,6.06,69.3
1573960505,72.9,75.9,1178,1982,6.06,69.1
1573960565,73.7,77.3,1101,1981,6.07,69.1
1573960625,74.3,77.7,1060,1981,6.07,69.1
1573960685,74.6,77.7,1028,1982,6.07,69.1
1573960745,74.9,77.6,1025,1981,6.07,69.1
1573960805,75.3,76.4,1272,1979,6.07,69.1
1573960865,75.4,75,1591,1979,6.07,69.2
1573960925,75.1,71.7,1692,1979,6.07,69.2
1573960985,74.8,70,1724,1979,6.07,69.3
1573961045,74.3,68.5,1724,1978,6.07,69.2
1573961105,73.8,68.9,1721,1978,6.07,69.3
1573961165,73.3,68.8,1513,1977,6.07,69.2
1573961225,72.9,70.1,1361,1978,6.07,69.2
1573961285,72.9,71.7,1257,1978,6.07,69.3
1573961345,73.1,72,1182,1977,6.07,69.1
1573961405,73.3,72.5,1119,1977,6.07,69.1
1573961465,73.6,72.7,1070,1977,6.07,69.1
1573961525,73.8,73,1036,1977,6.07,69.1
1573961585,73.9,73,1023,1976,6.08,69.1
1573961645,74.1,73.2,1101,1976,6.08,69.1
1573961706,74.3,73.1,1558,1976,6.08,69.1
1573961765,74.2,70.8,1687,1975,6.08,69.1
1573961825,74,69,1702,1975,6.08,69.1
1573961885,73.6,68.4,1705,1975,6.08,69.1
1573961945,73,68.6,1704,1975,6.08,69.1
1573962005,72.6,68.5,1587,1974,6.08,69.1
1573962065,72.3,69.2,1401,1972,6.08,69.1
1573962125,72.3,73.6,1278,1974,6.08,69.1
1573962186,72.9,76.1,1205,1974,6.08,69.1
1573962245,73.7,77.3,1167,1974,6.08,69.1
1573962305,74.2,77.7,1116,1972,6.08,69.1
1573962365,74.7,77.5,1082,1972,6.08,69.1
1573962425,74.9,77.6,1050,1971,6.08,69.1
1573962485,75.1,76.8,1030,1971,6.08,69.1
1573962545,75.3,75.8,1034,1971,6.08,69.1
1573962605,75.3,74.6,1310,1971,6.08,69.1
1573962666,75.4,73.3,1646,1970,6.08,69.1
1573962725,75.1,71.8,1705,1971,6.08,69.1
1573962785,74.8,69.3,1726,1970,6.08,69.1
1573962845,74.4,69.1,1727,1969,6.08,69.1
1573962905,73.7,68.7,1708,1969,6.08,69.1
1573962965,73.2,68.5,1467,1969,6.08,69.1
1573963025,72.8,69.9,1303,1968,6.08,69.1
1573963085,72.8,73.2,1222,1968,6.08,69.1
1573963145,73.5,75.1,1151,1968,6.08,69.1
1573963205,74.1,76.8,1120,1968,6.08,69.1
1573963265,74.8,77.7,1097,1967,6.08,69.1
1573963325,75,77.5,1094,1967,6.09,69.1
1573963385,75.3,77.6,1220,1967,6.08,69.1
1573963446,75.6,77.3,1604,1967,6.09,69.1
1573963505,75.5,73.2,1710,1965,6.09,69.1
1573963565,75.1,69.7,1731,1965,6.08,69.1
1573963625,74.7,69.5,1735,1967,6.09,69.1
1573963685,74.1,69.3,1711,1965,6.09,69.1
1573963745,73.6,69.5,1520,1964,6.09,69.1
1573963805,73,69.4,1369,1965,6.09,69.1
1573963865,72.9,71.9,1284,1965,6.09,69.1
1573963925,73.2,72.3,1203,1964,6.09,69.1
1573963985,73.4,72.5,1132,1964,6.09,69.1
1573964045,73.6,72.7,1082,1963,6.09,69.1
1573964105,73.8,72.9,1046,1964,6.09,69.1
1573964165,74.1,73.4,1036,1963,6.09,69.1
1573964225,74.2,72.9,1033,1963,6.09,69.1
1573964285,74.4,73,1399,1962,6.09,69.1
1573964345,74.5,72,1682,1962,6.09,69.1
1573964406,74.2,69.7,1781,1961,6.09,69.1
1573964465,73.8,68.8,1790,1962,6.09,69.1
1573964525,73.4,69,1792,1962,6.09,69.1
1573964585,72.9,69.1,1632,1961,6.09,69.1
1573964645,72.5,69.1,1469,1960,6.09,69.1
1573964705,72.4,72.3,1383,1961,6.09,69.1
1573964765,73,75,1291,1960,6.09,69.1
1573964825,73.7,76.8,1225,1961,6.1,69.1
1573964885,74.2,77.3,1169,1960,6.1,69.1
1573964945,74.6,77.2,1158,1960,6.1,69.1
1573965005,74.9,77.1,1131,1959,6.1,69.1
1573965065,75.1,76.7,1110,1960,6.1,69.1
1573965125,75.2,75.5,1090,1959,6.1,69.1
1573965185,75.2,74,1082,1959,6.1,69.1
1573965245,75.2,74.2,1069,1959,6.1,69.1
1573965305,75.3,74,1053,1957,6.1,69.1
1573965365,75.5,73.8,1016,1956,6.1,69.1
1573965425,75.6,73.6,1027,1957,6.1,69.1
1573965485,75.6,73.4,1181,1955,6.11,69.1
1573965546,75.6,73,1616,1955,6.11,69.2
1573965605,75.5,70.3,1698,1955,6.1,69.3
1573965665,75.1,68.2,1732,1955,6.1,69.3
1573965725,74.5,67.6,1737,1954,6.1,69.3
1573965785,73.9,68.6,1737,1954,6.1,69.2
1573965845,73.4,68.2,1564,1954,6.1,69.3
1573965905,73,68.3,1416,1954,6.11,69.2
1573965965,72.8,70.9,1292,1953,6.11,69.3
1573966025,73.2,75.2,1201,1954,6.11,69.2
1573966085,73.8,76.6,1132,1953,6.08,69.2
1573966145,74.5,77.6,1085,1956,6.02,69.2
1573966205,74.9,77.5,1044,1957,5.99,69.2
1573966265,75.3,77.4,1037,1957,5.98,69.3
1573966325,75.6,77.3,1086,1957,5.98,69.3
1573966385,75.8,76.3,1561,1957,5.98,69.3
1573966445,75.7,72.3,1708,1957,5.98,69.2
1573966506,75.2,69.1,1748,1956,5.98,69.3
1573966565,74.8,68.9,1748,1956,5.98,69.2
1573966625,74.1,68.9,1748,1956,5.98,69.3
1573966685,73.6,69.3,1548,1957,5.93,69.2
1573966745,73.2,69.3,1392,1960,5.87,69.3
1573966805,73,71.1,1275,1960,5.85,69.2
1573966865,73.1,72.7,1205,1961,5.84,69.3
1573966925,74,71.5,953,1960,5.84,69.2
1573966985,74.7,69.1,1096,1961,5.84,69.3
1573967045,74.3,70.8,1072,1960,5.85,69.2
1573967105,74.1,72.2,1048,1959,5.85,69.3
1573967165,74.1,72.5,1035,1960,5.86,69.2
1573967225,74.2,72.9,1060,1959,5.86,69.3
1573967286,74.3,73,1483,1959,5.86,69.3
1573967345,74.4,71.7,1686,1957,5.86,69.2
1573967405,74.2,69.2,1758,1957,5.86,69.3
1573967466,73.7,68.3,1766,1957,5.87,69.3
1573967525,73.1,68.1,1763,1957,5.87,69.2
1573967585,72.5,68.2,1581,1956,5.86,69.3
1573967645,72.1,69.4,1422,1956,5.87,69.2
1573967705,72.3,73.6,1348,1957,5.87,69.1
1573967765,73,76.1,1253,1956,5.87,69.1
1573967825,73.7,77.3,1179,1956,5.88,69.1
1573967885,74.4,77.6,1137,1956,5.87,69.1
1573967945,74.7,77.5,1094,1956,5.88,69.1
1573968005,75,77.3,1059,1955,5.89,69.1
1573968065,75.2,76.6,1067,1955,5.89,69.1
1573968125,75.3,75.3,1325,1955,5.89,69.1
1573968185,75.3,73.7,1600,1954,5.89,69.1
1573968245,75.2,70.7,1683,1954,5.89,69.1
1573968305,74.8,69.3,1702,1954,5.89,69.2
1573968365,74.3,68.6,1706,1953,5.89,69.3
1573968425,73.6,68.4,1656,1953,5.89,69.3
1573968485,73.1,68.4,1424,1953,5.89,69.2
1573968545,72.6,70.7,1302,1953,5.89,69.2
1573968605,72.9,74.1,1214,1952,5.9,69.1
1573968665,73.6,76,1134,1952,5.89,69.1
1573968725,74.3,77.5,1091,1952,5.9,69.1
1573968785,74.8,77.7,1059,1950,5.9,69.1
1573968845,75.2,77.4,1061,1952,5.9,69.1
1573968905,75.5,77.2,1182,1950,5.9,69.1
1573968965,75.8,75.7,1633,1950,5.9,69.2
1573969025,75.6,72.4,1736,1950,5.91,69.3
1573969085,75.3,69.2,1755,1950,5.9,69.2
1573969145,74.9,68.6,1758,1948,5.9,69.2
1573969205,74.3,68.7,1758,1953,5.91,69.3
1573969265,73.7,68.9,1561,1962,5.9,69.3
1573969325,73.1,68.6,1421,1968,5.91,69.3
1573969385,72.9,70.6,1301,1974,5.9,69.2
1573969445,73.1,72.2,1201,1978,5.91,69.3
1573969505,73.4,72.3,1136,1979,5.9,69.2
1573969565,73.6,72.6,1088,1979,5.91,69.3
1573969625,73.8,72.7,1044,1979,5.91,69.2
1573969685,73.9,72.5,1029,1978,5.91,69.3
1573969745,74.2,72.7,1069,1983,5.91,69.2
1573969805,74.3,72.7,1548,1990,5.91,69.2
1573969865,74.4,70.5,1718,1996,5.91,69.2
1573969925,74.1,68.4,1772,2001,5.9,69.2
1573969985,73.5,68.4,1774,2006,5.91,69.1
1573970045,73,68.4,1775,2007,5.9,69.1
1573970105,72.5,68,1542,2006,5.91,69.1
1573970165,72.3,69.4,1385,2007,5.91,69.1
1573970225,72.6,73.6,1292,2005,5.91,69.1
1573970285,73.3,75.6,1247,2005,5.92,69.1
1573970345,74.1,76.8,1194,2005,5.92,69.1
1573970405,74.5,76.9,1150,2005,5.92,69.1
1573970466,74.8,76.8,1122,2005,5.92,69.1
1573970525,75.1,76.8,1105,2004,5.92,69.1
1573970585,75.3,75.7,1091,2005,5.92,69.1
1573970645,75.3,74.5,1084,2003,5.92,69.1
1573970705,75.3,73.6,1070,2003,5.92,69.1
1573970765,75.4,73.4,1062,2003,5.92,69.1
1573970825,75.4,73.4,1052,2003,5.93,69.1
1573970885,75.5,73.2,1040,2001,5.93,69.1
1573970945,75.5,73,1042,2001,5.93,69.2
1573971005,75.5,73.1,1182,2000,5.92,69.3
1573971065,75.7,72.6,1562,1999,5.93,69.3
1573971125,75.5,69.2,1672,1999,5.92,69.2
1573971185,75.1,68.5,1706,1998,5.93,69.3
1573971245,74.5,68.2,1714,1998,5.93,69.3
1573971305,73.9,67.7,1701,1998,5.93,69.3
1573971365,73.5,68.2,1503,1998,5.93,69.2
1573971426,73.1,68.4,1368,1998,5.93,69.3
1573971485,73.1,71.1,1288,1998,5.93,69.2
1573971545,73.5,74.4,1223,1998,5.93,69.3
1573971605,74,76.2,1154,1998,5.93,69.3
1573971665,74.7,77.3,1096,1998,5.93,69.3
1573971725,75.1,77.2,1076,1997,5.94,69.3
1573971785,75.5,77,1060,1997,5.93,69.3
1573971845,75.8,77,1044,1997,5.93,69.3
1573971906,75.9,75.5,1033,1997,5.93,69.3
1573971965,75.9,74.7,1076,1996,5.93,69.3
1573972025,76,73.8,1541,1994,5.94,69.2
1573972085,76,71.3,1652,1994,5.93,69.3
1573972145,75.7,69.3,1699,1994,5.94,69.2
1573972205,75.3,67.8,1705,1994,5.94,69.3
1573972265,74.6,68.1,1706,1993,5.93,69.2
1573972325,73.9,68,1658,1993,5.94,69.3
1573972385,73.5,68,1425,1992,5.94,69.2
1573972445,73.2,69.3,1272,1993,5.94,69.3
1573972505,73.1,72.1,1190,1993,5.95,69.3
1573972565,73.3,72.2,1119,1992,5.94,69.3
1573972625,73.6,72.2,1082,1992,5.95,69.2
1573972685,73.9,72.4,1053,1992,5.95,69.3
1573972745,74.2,72.3,1036,1991,5.95,69.3
1573972805,74.4,72.4,1025,1992,5.95,69.3
1573972865,74.6,72.3,1146,1991,5.95,69.3
1573972925,74.8,72.3,1595,1990,5.95,69.3
1573972985,74.8,69.6,1713,1990,5.95,69.2
1573973045,74.3,68.4,1752,1989,5.95,69.3
1573973105,73.6,68.2,1763,1989,5.95,69.2
1573973165,73.2,68.1,1760,1989,5.95,69.3
1573973225,72.7,67.5,1599,1989,5.95,69.2
1573973285,72.4,69.3,1400,1989,5.95,69.3
1573973345,72.6,73.4,1281,1989,5.95,69.3
1573973405,73.3,75.3,1193,1988,5.95,69.2
1573973465,74,76.7,1127,1988,5.95,69.3
1573973525,74.5,76.9,1094,1988,5.95,69.2
1573973585,74.9,76.8,1070,1988,5.95,69.3
1573973645,75.2,76.5,1062,1989,5.95,69.2
1573973705,75.4,75.5,1046,1988,5.96,69.2
1573973765,75.5,73.9,1048,1988,5.96,69.3
1573973826,75.5,73.3,1134,1986,5.95,69.3
1573973885,75.6,73.1,1522,1986,5.96,69.3
1573973945,75.7,71.5,1696,1985,5.95,69.3
1573974005,75.3,68.2,1736,1985,5.96,69.2
1573974065,74.8,68.1,1740,1985,5.96,69.3
1573974126,74.2,67.7,1738,1985,5.95,69.3
1573974185,73.5,67.3,1494,1984,5.96,69.3
1573974245,73.1,68.9,1376,1985,5.95,69.2
1573974305,73.1,70.7,1286,1983,5.96,69.3
1573974365,73.3,71.5,1204,1983,5.96,69.3
1573974425,73.7,71.9,1162,1983,5.96,69.2
1573974485,73.9,71.7,1133,1984,5.96,69.3
1573974545,74.1,71.7,1110,1983,5.96,69.3
1573974605,74.3,71.9,1097,1984,5.96,69.3
1573974665,74.4,71.6,1083,1983,5.96,69.3
1573974725,74.5,71.7,1075,1982,5.96,69.3
1573974785,74.7,71.8,1088,1982,5.96,69.3
1573974845,74.8,71.6,1361,1981,5.96,69.3
1573974905,74.9,71.4,1644,1982,5.97,69.3
1573974965,74.7,68.3,1746,1979,5.96,69.3
1573975025,74.3,67.8,1764,1981,5.96,69.2
1573975085,73.8,67.7,1766,1979,5.97,69.3
1573975145,73.2,67.2,1664,1979,5.96,69.2
1573975205,72.7,66.9,1479,1981,5.97,69.3
1573975265,72.4,69.3,1345,1979,5.96,69.2
1573975325,72.8,73.5,1247,1978,5.97,69.2
1573975385,73.6,75.4,1155,1978,5.98,69.1
1573975445,74.2,76.5,1110,1978,5.98,69.1
1573975505,74.6,76.6,1077,1979,5.98,69.1
1573975565,74.9,76.5,1052,1978,5.98,69.1
1573975625,75.3,76.2,1038,1978,5.98,69.1
1573975685,75.4,75.3,1053,1978,5.98,69.1
1573975745,75.5,73.7,1380,1977,5.98,69.2
1573975805,75.6,72.2,1625,1977,5.98,69.3
1573975865,75.4,69.8,1694,1977,5.98,69.2
1573975925,75.1,68.8,1720,1977,5.98,69.3
1573975985,74.5,67.9,1722,1976,5.98,69.2
1573976045,73.9,67.9,1647,1977,5.98,69.3
1573976105,73.4,67.8,1464,1975,5.98,69.3
1573976165,73,68.1,1313,1976,5.98,69.2
1573976225,73,71.8,1237,1976,5.98,69.3
1573976285,73.5,74.3,1147,1975,5.98,69.3
1573976345,74.2,76.5,1078,1975,5.98,69.3
1573976405,74.8,76.9,1035,1975,5.98,69.3
1573976465,75.2,76.6,1019,1975,5.99,69.3
1573976526,75.5,76.3,1138,1974,5.99,69.2
1573976585,75.8,76.1,1593,1974,5.99,69.3
1573976645,75.8,72,1720,1974,5.99,69.3
1573976705,75.4,68.4,1751,1972,5.99,69.2
1573976765,74.7,67.3,1756,1972,5.99,69.3
1573976825,74.2,67.7,1749,1972,5.99,69.3
1573976885,73.7,67.7,1488,1971,5.99,69.3
1573976945,73.3,69.1,1354,1974,5.99,69.3
1573977006,73.2,70.9,1286,1971,5.99,69.3
1573977065,73.4,71.8,1190,1971,5.99,69.2
1573977125,73.7,72.1,1141,1971,5.99,69.3
1573977185,74,71.7,1097,1971,5.99,69.2
1573977245,74.2,71.6,1045,1970,5.99,69.3
1573977305,74.4,71.6,1048,1971,5.99,69.2
1573977365,74.5,71.6,1055,1970,5.99,69.3
1573977425,74.7,71.6,1430,1970,5.99,69.2
1573977486,74.8,70.5,1699,1969,6,69.3
1573977545,74.5,68,1746,1969,5.99,69.2
1573977605,74,67.7,1754,1969,6,69.2
1573977665,73.4,67.1,1755,1969,6,69.3
1573977725,72.9,66.8,1583,1968,6,69.3
1573977786,72.5,67,1413,1968,6,69.2
1573977845,72.5,71,1293,1968,6,69.1
1573977905,73,74.4,1225,1968,6,69.1
1573977965,73.7,75.9,1155,1967,6,69.1
1573978025,74.4,76.7,1122,1968,6,69.1
1573978085,74.8,76.4,1091,1968,6,69.1
1573978145,75.2,76.2,1073,1967,6,69.1
1573978205,75.4,75.9,1076,1967,6,69.1
1573978265,75.6,74.8,1496,1967,6,69.1
1573978325,75.5,71.7,1655,1965,6,69.1
1573978385,75.1,69.1,1714,1967,6,69.1
1573978445,74.7,68.3,1717,1967,6,69.2
1573978505,74.2,68.3,1718,1965,6,69.3
1573978565,73.7,68,1578,1965,6,69.3
1573978625,73.1,67.7,1444,1965,6,69.2
1573978685,72.9,69.1,1323,1964,6.01,69.1
1573978745,73,72.5,1017,1965,6.01,69.1
1573978805,73.5,75.1,1199,1965,6.01,69.1
1573978865,74.2,76.1,1123,1964,6.01,69.1
1573978925,74.8,76.6,1080,1963,6.01,69.1
1573978985,75.1,76.4,1047,1962,6.01,69.1
1573979045,75.4,76.1,1029,1963,6.01,69.1
1573979105,75.7,75.9,1029,1963,6.01,69.1
1573979165,75.8,74.2,1506,1962,6.01,69.2
1573979225,75.7,70.9,1691,1963,6.01,69.3
1573979285,75.4,69.2,1752,1962,6.01,69.3
1573979345,75,68.3,1763,1962,6.01,69.3
1573979405,74.5,67.3,1763,1962,6.01,69.3
1573979465,73.8,67.6,1613,1961,6.01,69.2
1573979525,73.3,67.3,1433,1961,6.01,69.3
1573979585,73.1,69.2,1303,1960,6.01,69.2
1573979645,73.1,71.2,1229,1961,6.01,69.3
1573979705,73.7,73.8,1168,1960,6.02,69.2
1573979765,74.3,75.8,1117,1961,6.02,69.3
1573979825,75,76.6,1085,1960,6.02,69.3
1573979885,75.4,76.3,1076,1960,6.02,69.3
1573979945,75.7,76,1210,1959,6.02,69.2
1573980005,76,76,1623,1959,6.02,69.3
1573980065,75.9,71.8,1700,1959,6.02,69.2
1573980125,75.5,67.9,1727,1959,6.02,69.3
1573980185,74.8,67.6,1728,1959,6.02,69.2
1573980245,74.3,67.7,1676,1959,6.02,69.3
1573980305,73.8,67.7,1471,1957,6.02,69.2
1573980365,73.6,68.9,1351,1957,6.02,69.3
1573980425,73.5,70.5,1238,1957,6.02,69.2
1573980485,73.6,71.4,1157,1957,6.02,69.3
1573980545,73.9,71.3,1118,1956,6.02,69.3
1573980605,74.2,71.1,1071,1956,6.03,69.2
1573980665,74.4,71,1055,1956,6.03,69.3
1573980725,74.5,70.9,1050,1956,6.03,69.2
1573980785,74.7,71.1,1175,1955,6.03,69.3
1573980845,74.8,71.3,1546,1955,6.03,69.3
1573980905,74.9,69,1658,1954,6.03,69.2
1573980966,74.6,67.1,1722,1954,6.03,69.3
1573981025,74,66.6,1729,1954,6.03,69.3
1573981085,73.4,66.4,1729,1954,6.03,69.3
1573981145,72.9,66.5,1484,1954,6.03,69.2
1573981205,72.5,67.4,1358,1953,6.03,69.2
1573981265,72.8,72.4,1268,1953,6.03,69.3
1573981325,73.4,74.8,1190,1953,6.03,69.2
1573981385,74.1,75.9,1128,1953,6.03,69.1
1573981445,74.7,76,1085,1952,6.03,69.1
1573981505,75,75.7,1063,1952,6.04,69.1
1573981565,75.3,75.7,1062,1953,6.04,69.1
1573981625,75.6,75.2,1355,1952,6.04,69.2
1573981685,75.6,72.9,1652,1953,6.04,69.3
1573981745,75.4,69.6,1731,1950,6.04,69.2
1573981805,75,68.4,1754,1952,6.04,69.3
1573981865,74.4,67.8,1760,1950,6.04,69.2
1573981926,73.8,67.9,1650,1950,6.04,69.3
1573981985,73.3,67.6,1463,1950,6.04,69.3
1573982045,72.9,68,1327,1952,6.04,69.2
1573982105,73,72.2,1238,1949,6.04,69.3
1573982165,73.5,74.7,1159,1950,6.04,69.2
1573982225,74.2,75.7,1094,1957,6.04,69.1
1573982285,74.8,76.3,1076,1964,6.04,69.1
1573982345,75.1,76,1074,1970,6.04,69.1
1573982406,75.5,75.9,1518,1976,6.04,69.2
1573982465,75.6,73.7,1702,1979,6.04,69.3
1573982525,75.4,70.3,1731,1979,6.04,69.3
1573982585,74.9,67.3,1737,1979,6.04,69.3
1573982645,74.4,67.4,1738,1979,6.04,69.3
1573982705,73.8,67.5,1561,1979,6.04,69.2
1573982765,73.5,68.2,1368,1986,6.04,69.3
1573982825,73.4,70.2,1278,1993,6.03,69.2
1573982885,73.4,71.7,1197,1999,6.03,69.3
1573982945,73.6,71.4,1134,2006,6.03,69.2
1573983005,73.9,71.5,1084,2008,6.03,69.3
1573983065,74.2,71.4,1074,2008,6.04,69.3
1573983125,74.4,71.3,1061,2007,6.04,69.2
1573983185,74.7,71.2,1048,2007,6.04,69.3
1573983245,74.8,71.1,1032,2006,6.04,69.2
1573983305,74.9,71,1051,2005,6.04,69.2
1573983365,75.1,71.1,1382,2005,6.04,69.3
1573983425,75.2,70.8,1629,2005,6.04,69.2
1573983485,75.1,68.4,1724,2005,6.04,69.3
1573983545,74.7,67.5,1754,2004,6.04,69.2
1573983605,74.1,66.9,1758,2004,6.04,69.3
1573983665,73.6,66.6,1723,2004,6.04,69.2
1573983725,73.1,66.2,1487,2004,6.04,69.3
1573983785,72.8,67.3,1322,2003,6.04,69.2
1573983846,73,71.5,1253,2001,6.04,69.1
1573983905,73.6,74.1,1190,2003,6.05,69.1
1573983965,74.2,75.4,1110,2001,6.05,69.1
1573984025,74.7,75.5,1083,2001,6.05,69.1
1573984085,75.1,75.3,813,2001,6.05,69.1
1573984145,75.3,75.3,1051,2000,6.05,69.1
1573984205,75.5,74.6,1062,2001,6.05,69.1
1573984265,75.6,73,1419,1999,6.05,69.1
1573984326,75.6,71.4,1626,2000,6.05,69.1
1573984385,75.4,68.1,1709,1999,6.05,69.2
1573984445,75,67.8,1721,1998,6.05,69.3
1573984505,74.4,67.1,1723,1999,6.05,69.3
1573984565,73.8,66.8,914,1998,6.05,69.2
1573984625,73.5,66.8,1416,1998,6.05,69.3
1573984685,73.2,68.2,1316,1998,6.05,69.3
1573984745,73.2,70.2,1247,1998,6.05,69.2
1573984805,73.4,73,1181,1998,6.05,69.1
1573984805,73.4,73,1181,1998,6.05,69.1
1573984865,74.1,74.1,1123,1997,6.05,69.1
1573984865,74.1,74.1,1123,1997,6.05,69.1
1573984925,74.7,75.5,1105,1997,6.05,69.1
1573984925,74.7,75.5,1105,1997,6.05,69.1
1573984985,75.3,76.1,1078,1997,6.05,69.1
1573984985,75.3,76.1,1078,1997,6.05,69.1
1573985045,75.6,75.9,968,1996,6.06,69.1
1573985045,75.6,75.9,968,1996,6.06,69.1
1573985105,75.8,75.7,1052,1996,6.06,69.2
1573985105,75.8,75.7,1052,1996,6.06,69.2
1573985165,76.1,75.4,1069,1996,6.06,69.3
1573985165,76.1,75.4,1069,1996,6.06,69.3
1573985225,76.3,73.7,1412,1994,6.06,69.3
1573985225,76.3,73.7,1412,1994,6.06,69.3
1573985285,76.2,72,1652,1996,6.06,69.3
1573985285,76.2,72,1652,1996,6.06,69.3
